group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
timelock,square t times,1000,,,58984600.0,ns,7
timelock,square t times,1000,,,57290300.0,ns,7
timelock,square t times,1000,,,57591200.0,ns,7
timelock,square t times,1000,,,56698800.0,ns,7
timelock,square t times,1000,,,57840200.0,ns,7
timelock,square t times,1000,,,57542500.0,ns,7
timelock,square t times,1000,,,56839400.0,ns,7
timelock,square t times,1000,,,56952400.0,ns,7
timelock,square t times,1000,,,56194600.0,ns,7
timelock,square t times,1000,,,56422800.0,ns,7
timelock,square t times,1000,,,56837800.0,ns,7
timelock,square t times,1000,,,56295000.0,ns,7
timelock,square t times,1000,,,56379600.0,ns,7
timelock,square t times,1000,,,56029100.0,ns,7
timelock,square t times,1000,,,56677200.0,ns,7
timelock,square t times,1000,,,56326500.0,ns,7
timelock,square t times,1000,,,56948100.0,ns,7
timelock,square t times,1000,,,56828100.0,ns,7
timelock,square t times,1000,,,57963800.0,ns,7
timelock,square t times,1000,,,56592800.0,ns,7
timelock,square t times,1000,,,56652700.0,ns,7
timelock,square t times,1000,,,56660500.0,ns,7
timelock,square t times,1000,,,56424600.0,ns,7
timelock,square t times,1000,,,56455300.0,ns,7
timelock,square t times,1000,,,57257500.0,ns,7
timelock,square t times,1000,,,56414200.0,ns,7
timelock,square t times,1000,,,56454300.0,ns,7
timelock,square t times,1000,,,55999600.0,ns,7
timelock,square t times,1000,,,56584800.0,ns,7
timelock,square t times,1000,,,56794200.0,ns,7
timelock,square t times,1000,,,56413000.0,ns,7
timelock,square t times,1000,,,56553000.0,ns,7
timelock,square t times,1000,,,57381000.0,ns,7
timelock,square t times,1000,,,56874700.0,ns,7
timelock,square t times,1000,,,57104400.0,ns,7
timelock,square t times,1000,,,56946300.0,ns,7
timelock,square t times,1000,,,56453100.0,ns,7
timelock,square t times,1000,,,56266400.0,ns,7
timelock,square t times,1000,,,56993200.0,ns,7
timelock,square t times,1000,,,56337500.0,ns,7
timelock,square t times,1000,,,56425000.0,ns,7
timelock,square t times,1000,,,56016900.0,ns,7
timelock,square t times,1000,,,56709000.0,ns,7
timelock,square t times,1000,,,56217800.0,ns,7
timelock,square t times,1000,,,56663700.0,ns,7
timelock,square t times,1000,,,56505700.0,ns,7
timelock,square t times,1000,,,56842000.0,ns,7
timelock,square t times,1000,,,56644900.0,ns,7
timelock,square t times,1000,,,56812300.0,ns,7
timelock,square t times,1000,,,56589600.0,ns,7
timelock,square t times,1000,,,56855300.0,ns,7
timelock,square t times,1000,,,56610700.0,ns,7
timelock,square t times,1000,,,57269800.0,ns,7
timelock,square t times,1000,,,56553400.0,ns,7
timelock,square t times,1000,,,56380100.0,ns,7
timelock,square t times,1000,,,56124300.0,ns,7
timelock,square t times,1000,,,56487800.0,ns,7
timelock,square t times,1000,,,56834100.0,ns,7
timelock,square t times,1000,,,56305900.0,ns,7
timelock,square t times,1000,,,56461900.0,ns,7
timelock,square t times,1000,,,56760800.0,ns,7
timelock,square t times,1000,,,56652200.0,ns,7
timelock,square t times,1000,,,57113300.0,ns,7
timelock,square t times,1000,,,56932400.0,ns,7
timelock,square t times,1000,,,56449200.0,ns,7
timelock,square t times,1000,,,56171200.0,ns,7
timelock,square t times,1000,,,56844800.0,ns,7
timelock,square t times,1000,,,56390100.0,ns,7
timelock,square t times,1000,,,56403800.0,ns,7
timelock,square t times,1000,,,56088400.0,ns,7
timelock,square t times,1000,,,56254500.0,ns,7
timelock,square t times,1000,,,56638800.0,ns,7
timelock,square t times,1000,,,56570000.0,ns,7
timelock,square t times,1000,,,57245900.0,ns,7
timelock,square t times,1000,,,56700000.0,ns,7
timelock,square t times,1000,,,56606100.0,ns,7
timelock,square t times,1000,,,57226100.0,ns,7
timelock,square t times,1000,,,56742200.0,ns,7
timelock,square t times,1000,,,56523300.0,ns,7
timelock,square t times,1000,,,56256300.0,ns,7
timelock,square t times,1000,,,56574900.0,ns,7
timelock,square t times,1000,,,56825800.0,ns,7
timelock,square t times,1000,,,56545900.0,ns,7
timelock,square t times,1000,,,56146500.0,ns,7
timelock,square t times,1000,,,56106800.0,ns,7
timelock,square t times,1000,,,56819400.0,ns,7
timelock,square t times,1000,,,56149000.0,ns,7
timelock,square t times,1000,,,56751700.0,ns,7
timelock,square t times,1000,,,56698300.0,ns,7
timelock,square t times,1000,,,56555200.0,ns,7
timelock,square t times,1000,,,57015100.0,ns,7
timelock,square t times,1000,,,57244000.0,ns,7
timelock,square t times,1000,,,56622400.0,ns,7
timelock,square t times,1000,,,56301800.0,ns,7
timelock,square t times,1000,,,56420300.0,ns,7
timelock,square t times,1000,,,56759200.0,ns,7
timelock,square t times,1000,,,56292500.0,ns,7
timelock,square t times,1000,,,56160700.0,ns,7
timelock,square t times,1000,,,56165100.0,ns,7
timelock,square t times,1000,,,56629900.0,ns,7
